Fecha,ID_de_trampa,Zona,Coordenada_Este,Coordenada_Norte,Responsable_de_captura,Otros_responsables,Longitud_total,Longitud_de_cola,Altura,Sexo,Edad,Color,Patron,Gris,Negro,Pardo,Amarillo,Naranja,Blanco,Peso,Condicion_corporal,Altitud,Fase,Estado_de_salud,Estado_reproductivo,Contenido_estomacal_notas,Contenido_estomacal_plumas,Contenido_estomacal_pelos,Contenido_estomacal_insectos,Contenido_estomacal_plantas,Contenido_estomacal_desperdicios,Contenido_estomacal_inorganico,Observaciones
24/Feb/2020,TC-04-112-K9,4,378257,3212911,Francisco Alejo Duarte,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Cepo DaNAdo
24/Feb/2020,TC-04-109-K9,4,377590,3212639,Francisco Alejo Duarte,NA,72,25,27,M,adulto,NA,solido,0,1,0,0,0,0,2.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
24/Feb/2020,TC-04-113-K9,4,378404,3213058,Francisco Alejo Duarte,NA,68,27,25,M,adulto,NA,atigrado,1,1,0,0,0,1,2,4,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
24/Feb/2020,TC-04-123-JR,4,374092,3211131,Eva Garcia,NA,68,27.5,27,M,adulto,NA,atigrado,1,1,0,0,0,0,2.1,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
24/Feb/2020,TC-03-082-K9,3,377418,3209218,Jose Luis Bolivar,NA,68,28,26,H,adulto,NA,atigrado,1,1,0,0,0,0,2.3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
24/Feb/2020,TC-03-067-CF,3,376553,3210160,Jose Luis Bolivar,NA,49,20,19,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.1,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
25/Feb/2020,TC-05-111-AL,5,375028,3216668,Eva Garcia,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
25/Feb/2020,TC-05-250-EG,5,377011,3216950,Eva Garcia,NA,NA,NA,NA,NA,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
25/Feb/2020,TC-03-073-CF,3,378119,3210454,Alejandro Romero,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,1,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,En descomposición
25/Feb/2020,TC-03-075-CF,3,378476,3210225,Alejandro Romero,NA,67,27,23,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
26/Feb/2020,TC-04-079-AM,4,375200,3214434,Francisco Alejo Duarte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/Feb/2020,TC-05-065-AM,5,376685,3215065,Francisco Alejo Duarte,NA,70,26,25,M,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
26/Feb/2020,TC-04-225-EG,4,374723,3214358,Eva Garcia,NA,77,32,28,M,adulto,NA,solido,0,1,0,0,0,0,2.2,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
26/Feb/2020,TC-05-122-EG,5,374799,3214850,Eva Garcia,NA,67.5,30.5,25,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.6,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
26/Feb/2020,TC-03-117-UT,3,378950,3205699,David Najera,NA,NA,NA,NA,M,adulto,NA,atigrado,1,1,0,0,0,0,NA,1,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,En descomposición
26/Feb/2020,TC-03-026-JR,3,378686,3208153,Pedro Cabrera,NA,71,26,20,M,adulto,NA,solido,0,1,0,0,0,0,3.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
27/Feb/2020,TC-02-103-AM,2,374804,3204550,Pedro Cabrera,NA,68,26,19,M,adulto,NA,atigrado,1,1,0,0,0,0,2,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
27/Feb/2020,TC-04-123-JR,4,374092,3211131,Francisco Alejo Duarte,NA,68,24,26,H,adulto,NA,solido,1,0,0,0,0,0,2.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Embarazada
27/Feb/2020,TC-04-109-K9,4,377590,3212639,Eva Garcia,NA,74.5,30,27.5,M,juvenil,NA,atigrado,1,1,0,0,0,1,2.6,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
28/Feb/2020,TC-01-120-SF,1,377906,3198370,Alejandro Romero,NA,70,30,28,H,adulto,NA,atigrado,1,1,0,0,0,0,3.1,4,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,NA
28/Feb/2020,TC-04-026-NN,4,372757,3212010,Jose Luis Bolivar,NA,62,25,24,M,adulto,NA,atigrado,1,1,0,0,0,0,1.6,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
28/Feb/2020,TC-04-020-JC,4,372498,3211214,Jose Luis Bolivar,NA,66,26,24,H,adulto,NA,atigrado,1,1,0,0,0,0,1.8,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
28/Feb/2020,TC-03-072-CF,3,377937,3210598,Francisco Alejo Duarte,NA,70,27,26,M,adulto,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
28/Feb/2020,TC-03-084-K9,3,376371,3211589,Eva Garcia,NA,72.7,29.3,26.5,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.6,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
28/Feb/2020,TC-04-119-MV,4,378210,3211610,Eva Garcia,NA,NA,NA,NA,NA,NA,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/Feb/2020,TC-04-118-MV,4,377962,3211707,Eva Garcia,NA,67,27.5,24.7,M,juvenil,NA,atigrado,0,0,0,0,1,1,1.8,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
29/Feb/2020,TC-04-047-JC,4,375435,3213012,Jose Cortez,NA,62,23,24,M,juvenil,NA,solido,0,1,0,0,0,0,1.2,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
29/Feb/2020,TC-04-064-LE,4,374274,3212563,Eva Garcia,NA,75,30,30,M,adulto,NA,solido,0,1,0,0,0,0,3.7,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-052-CR,6,370961,3220140,David Najera,NA,65,25,19,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-054-CR,6,370787,3220120,David Najera,NA,57,21,18,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.4,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Peludo
03/Mar/2020,TC-06-055-CR,6,370659,3220161,David Najera,NA,56,28,17,H,juvenil,NA,solido,0,1,0,0,0,0,1.1,2,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-058-CR,6,370105,3220494,David Najera,NA,55,21,16,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.1,2,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-059-CR,6,369934,3220486,David Najera,NA,NA,NA,NA,M,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,atigrado/marmoleado
03/Mar/2020,TC-06-010-JC,6,371363,3218013,Pedro Cabrera,NA,80,31,25,M,adulto,NA,atigrado,1,1,0,0,0,0,3.5,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-075-JC,6,371426,3217895,Pedro Cabrera,NA,64,24,19,M,adulto,NA,solido,0,1,0,0,0,0,2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-007-CR,6,372321,3217976,Pedro Cabrera,NA,73,26,19,M,adulto,NA,solido,0,1,0,0,0,0,3.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-008-CR,6,372455,3218150,Pedro Cabrera,NA,76,27,22,M,adulto,NA,atigrado,1,1,0,0,0,0,NA,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-050-MA,6,371523,3220476,Alejandro Romero,NA,60,25,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.1,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-048-MA,6,371711,3220296,Alejandro Romero,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,En descomposicion 
03/Mar/2020,TC-06-020-JC,6,372709,3218931,Alejandro Romero,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,En descomposicion 
03/Mar/2020,TC-07-048-KR,7,369774,3222045,Eva Garcia,NA,77.7,35.5,27.8,M,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-07-043-KR,7,370328,3223398,Eva Garcia,NA,69.5,30,26,H,adulto,NA,atigrado,1,1,0,0,0,1,2.3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-07-040-MA,7,370262,3222856,Jose Cortez,NA,68,26,28,M,adulto,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
03/Mar/2020,TC-06-064-CR,6,369437,3220325,Jose Luis Bolivar,NA,64,27,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.6,2,NA,erradicacion,debil,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-066-CR,6,369291,3220049,Jose Luis Bolivar,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Mar/2020,TC-06-067-CR,6,369117,3219987,Jose Luis Bolivar,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Mar/2020,TC-06-104-EG,6,370004,3219344,Eva Garcia,NA,60,25.5,23,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.4,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Mar/2020,TC-06-107-ER,6,369309,3219043,Eva Garcia,NA,51,21,21,M,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Mar/2020,TC-06-034-JC,6,371451,3218950,Pedro Cabrera,NA,68,26,18,M,adulto,NA,atigrado,1,1,0,0,0,0,2.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Mar/2020,TC-06-077-JV,6,370505,3218441,Pedro Cabrera,NA,71,26,20,M,adulto,NA,solido,0,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Mar/2020,TC-06-089-CR,6,368506,3219086,Alejandro Romero,NA,73,30,27,H,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Mar/2020,TC-06-090-CR,6,368413,3218983,Alejandro Romero,NA,67,27,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Marmoleado. Con el homóplato roto
04/Mar/2020,TC-06-092-CR,6,368208,3218507,Alejandro Romero,NA,64,25,21,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.6,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Atrapado pata izquierda trasera
04/Mar/2020,TC-06-093-CR,6,368144,3218243,Alejandro Romero,NA,60,23,22,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Atrapado pata izquierda trasera
04/Mar/2020,TC-06-114-CR,6,367993,3217972,Alejandro Romero,NA,66,27,23,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
05/Mar/2020,TC-03-082-K9,6,377418,3209218,Jose Luis Bolivar,NA,61,22,21,H,juvenil,NA,solido,0,1,0,0,0,0,1.7,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
06/Mar/2020,TC-06-113-JC,6,371836,3221143,Alejandro Romero,NA,72,31,28,M,adulto,NA,atigrado,1,1,0,0,0,0,NA,2,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,En descomposicion 
06/Mar/2020,TC-07-014-AC,7,371483,3223293,Eva Garcia,NA,75.5,31,28.5,M,adulto,NA,atigrado,1,1,0,0,0,0,3.6,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
06/Mar/2020,TC-07-013-AC,7,371298,3222889,Eva Garcia,NA,67.5,28.5,26,M,adulto,NA,solido,0,1,0,0,0,0,2.2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
06/Mar/2020,TC-07-012-AC,7,371305,3222285,Eva Garcia,NA,NA,NA,NA,H,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
06/Mar/2020,TC-07-019-LE,7,370773,3222356,Eva Garcia,NA,NA,NA,NA,H,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Mar/2020,TC-06-081-KR,6,370997,3219555,Eva Garcia,NA,55,22.5,22,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.5,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Mar/2020,TC-05-234-KR,5,372658,3217529,Alejandro Romero,NA,51,20,19,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Mar/2020,TC-05-225-FA,5,372094,3217201,Alejandro Romero,NA,67,25,24,M,adulto,NA,atigrado,1,1,0,0,0,0,2.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Mar/2020,TC-05-228-FA,5,371498,3217086,Alejandro Romero,NA,68,26,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2.1,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Mar/2020,TL-05-048-PC,5,374917,3217353,David Najera,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Ene/2020,TC-06-014-CR,6,372020,3218491,Francisco Duarte,NA,70,28,28,M,juvenil,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Ene/2020,TC-06-100-MV,6,370118,3220384,Camerino Reyes,Carlos Cortez,74,28,27,H,adulto,NA,atigrado,1,1,0,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Ene/2020,TL-07-085-DG,7,371919,3221743,Alejandro Romero,NA,77,25,32,M,adulto,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Ene/2020,TC-06-081-KR,6,370997,3219555,Carlos Cortez,NA,56,25,25,H,adulto,NA,solido,0,1,0,0,0,0,1.7,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
03/Ene/2020,TC-07-041-MA,7,370299,3223072,Yureli Garibay,NA,73,29,25,H,adulto,NA,atigrado,1,1,0,0,0,0,2.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Ene/2020,TC-07-032-PC,7,371712,3221980,Shamed Galicia,NA,64,24,22,H,adulto,NA,atigrado,1,1,0,0,0,0,1.5,2,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Ejemplar encontrado muerto de aparencia reciente.
04/Ene/2020,TC-06-111-JC,6,371966,3220915,Shamed Galicia,NA,65,26,22,H,adulto,NA,atigrado,1,1,0,0,0,1,2.3,2,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Ejemplar encontrado muerto de aparencia reciente.
02/Abr/2020,TC-02-123-MO,2,380474,3203370,Yureli Garibay,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Descomposicion avanzada
01/Abr/2020,TC-01-376-NN,1,374398,3200752,Eva Garcia,NA,NA,NA,NA,NA,adulto,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Descomposicion avanzada
02/Abr/2020,TC-02-035-NN,2,379257,3202067,Eva Garcia,NA,NA,NA,NA,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Descomposicion avanzada
01/Abr/2020,TC-02-020-HH,2,380257,3201577,Emmanuel Mendoza,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Descomposicion avanzada. Solo se encontraron las patas.
02/Abr/2020,TC-02-097-AM,2,375651,3204054,Emmanuel Mendoza,NA,83,29,28,M,adulto,NA,atigrado,1,1,0,0,0,0,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Abr/2020,TC-02-101-AM,2,375143,3204820,Emmanuel Mendoza,NA,80,30,27,M,adulto,NA,atigrado,1,1,0,0,0,0,2.8,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Abr/2020,TC-02-103-AM,2,374804,3204550,Emmanuel Mendoza,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Descomposicion avanzada
03/Abr/2020,TC-03-008-K9,3,375654,3205442,Emmanuel Mendoza,NA,77,30,27,M,adulto,NA,solido,0,1,0,0,0,0,2.9,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
31/Mar/2020,TC-05-065-AM,5,376685,3215065,Jessica Vazquez,NA,66,27,25,M,adulto,NA,atigrado,1,1,0,0,0,0,2.1,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
31/Mar/2020,TC-05-004-JR,5,372763,3213707,Shamed Galicia,NA,69,27,26,NA,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,Avanzado estado de descomposicion
31/Mar/2020,TC-03-117-UT,3,378950,3205699,Jose Cortez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Avanzado estado de descomposicion
01/Abr/2020,TC-01-084-TR,1,374909,3199083,Luis Martinez,NA,72,30.5,29.5,M,adulto,NA,solido,1,0,0,0,0,1,0.1,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Se le quito la piel para entrenar a los perros.
02/Abr/2020,TC-01-382-K9,1,376607,3199585,Luis Martinez,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/Abr/2020,TC-01-154-KR,1,376540,3199417,Luis Martinez,NA,NA,NA,NA,NA,NA,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/Mar/2020,NA,1,NA,NA,Ariana ,NA,79,29.5,29.5,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.43,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Ariana tomo el dato en una trampa de las palmas 
03/Abr/2020,TC-01-048-AG,1,375623,3196368,Jessica Vazquez,NA,NA,NA,NA,NA,adulto,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Avanzado estado de descomposicion
03/Abr/2020,TC-01-047-AG,1,375737,3196346,Jessica Vazquez,NA,NA,NA,NA,NA,adulto,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Avanzado estado de descomposicion
03/Abr/2020,TC-01-320-CR,1,380050,3200414,Luis Martinez,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Se encontraro al gato en puros huesos
12/Mar/2020,TC-03-014-LE,3,377430,3211095,Pedro Cabrera,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/Mar/2020,TC-03-094-K9,3,379134,3206319,Pedro Cabrera,NA,70,29,19,H,adulto,NA,atigrado,1,1,0,0,0,0,2,1,NA,erradicacion,debil,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/Mar/2020,TC-03-054-JR,3,378218,3205832,Alejandro Romero,NA,68,28,24,H,adulto,NA,atigrado,1,1,0,0,0,0,3,3,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,NA
12/Mar/2020,TC-03-023-JC,3,378435,3206831,Eva Garcia,NA,73,30,27,H,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Lactante
12/Mar/2020,TC-04-053-LE,3,374536,3212752,Jose Luis Bolivar,NA,61,22,21,H,juvenil,NA,solido,0,1,0,0,0,0,1.7,3,NA,erradicacion,debil,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
20/Mar/2020,TC-06-040-CR,6,371544,3219703,Eva Garcia,NA,NA,NA,NA,M,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
21/Mar/2020,TC-06-101-EG,6,370581,3219861,Eva Garcia,NA,NA,NA,NA,M,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
21/Mar/2020,TC-06-105-EG,6,369801,3219244,Eva Garcia,NA,69,28,26,H,adulto,NA,atigrado,1,1,0,0,0,0,2.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
20/Mar/2020,TC-06-032-PC,6,371712,3221980,Jose Cortez,NA,73,34,28,H,juvenil,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-236-PC,5,372208,3216940,Jose Cortez,NA,72,28,24,M,adulto,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-240-PC,5,373153,3216843,Jose Cortez,NA,NA,NA,NA,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-242-PC,5,373721,3216670,Jose Cortez,NA,68,27,26,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.8,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-104-AL,5,374030,3216654,Jose Cortez,NA,NA,NA,NA,M,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
20/Mar/2020,TC-06-082-KR,6,370842,3219441,Luis Alberto,NA,48,28,NA,H,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-120-AL,5,375949,3216837,Luis Alberto,NA,70,32,29,H,adulto,NA,atigrado,1,1,0,0,0,0,3.3,NA,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-249-EG,5,376835,3216874,Luis Alberto,NA,75,29.7,NA,H,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-251-EG,5,377209,3216945,Luis Alberto,NA,75,33.5,NA,M,adulto,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Mar/2020,TC-05-252-EG,5,377375,3216866,Luis Alberto,NA,69,30,NA,H,juvenil,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
20/Mar/2020,TC-07-034-MA,7,370276,3221829,Shamed Galicia,NA,65,26,22,H,juvenil,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
